ClassID,WarpCost,EventExp,BindCamFarPlane,UseMapFog,DefGenX,DefGenY,DefGenZ,RotateAngle,Width,Height,RewardEXPBM,ItemPriorityTime,StaminaRate,MaxHateCount,NotUseHide,PoisonGroup,DropItemRatio1,DropItemRatio2,DropItemRatio3,DropItemRatio4,DropItemRatio5,DropItemRatio6,DropItemRatio7,DropItemRatio8,DropItemRatio9,DropItemRatio10,ClassName,CategoryName,Name,BgmPlayList,Group,Theme,MapType,WorldMap,PhysicalLinkZone,QuestLinkZone,Journal,IntroDirection,EngName,BgName,Type,isVillage,Party,WaterScript,FixedLvScp,Mission,SaveProperty,LocFile,ChangeChannel,UseCulling,InitScript,UseAIOutOfPC,TeamObb,MonEnterScp,DropItemClassName1,DropItemBNType1,DropItemExceptMon1,DropItemClassName2,DropItemBNType2,DropItemExceptMon2,DropItemClassName3,DropItemBNType3,DropItemExceptMon3,DropItemClassName4,DropItemBNType4,DropItemExceptMon4,DropItemClassName5,DropItemBNType5,DropItemExceptMon5,DropItemClassName6,DropItemBNType6,DropItemExceptMon6,DropItemClassName7,DropItemBNType7,DropItemExceptMon7,DropItemClassName8,DropItemBNType8,DropItemExceptMon8,DropItemClassName9,DropItemBNType9,DropItemExceptMon9,DropItemClassName10,DropItemBNType10,DropItemExceptMon10
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_22_1,대살림 지대,흰나무 22_1,,,,Field,3/20/0,,,TRUE,,f_whitetrees_22_1,f_whitetrees_22_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_22_2,대살림 지대,흰나무 22_2,,,,Field,3/19/0,,,TRUE,,f_whitetrees_22_2,f_whitetrees_22_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_22_3,대살림 지대,흰나무 22_3,,,,Field,2/19/0,,,TRUE,,f_whitetrees_22_3,f_whitetrees_22_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_abbey_22_4,대살림 지대,수도원 22_4,,,,Dungeon,1/19/0,,,TRUE,,d_abbey_22_4,d_abbey_22_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_abbey_22_5,대살림 지대,수도원 22_5,,,,Dungeon,1/18/0,,,TRUE,,d_abbey_22_5,d_abbey_22_5,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_fantasylibrary_48_1,대살림 지대,환상도서관 48_1,,,,Dungeon,3/21/1,,,TRUE,,d_fantasylibrary_48_1,d_fantasylibrary_48_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_fantasylibrary_48_2,대살림 지대,환상도서관 48_2,,,,Dungeon,3/21/2,,,TRUE,,d_fantasylibrary_48_2,d_fantasylibrary_48_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_fantasylibrary_48_3,대살림 지대,환상도서관 48_3,,,,Dungeon,3/21/3,,,TRUE,,d_fantasylibrary_48_3,d_fantasylibrary_48_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_fantasylibrary_48_4,대살림 지대,환상도서관 48_4,,,,Dungeon,3/21/4,,,TRUE,,d_fantasylibrary_48_4,d_fantasylibrary_48_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_fantasylibrary_48_5,대살림 지대,환상도서관 48_5,,,,Dungeon,3/21/5,,,TRUE,,d_fantasylibrary_48_5,d_fantasylibrary_48_5,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_27_1,별깃든 호수,3cm호수 27_1,,,,Field,9/22/0,,,TRUE,,f_3cmlake_27_1,f_3cmlake_27_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_27_2,별깃든 호수,3cm호수 27_2,,,,Field,9/21/0,,,TRUE,,f_3cmlake_27_2,f_3cmlake_27_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28672,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_3cmlake_27_3,별깃든 호수,3cm호수 27_3,,,,Field,10/21/0,,,TRUE,,f_3cmlake_27_3,f_3cmlake_27_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_24_1,대살림 지대,단풍숲 24_1,,,,Field,2/17/0,,,TRUE,,f_maple_24_1,f_maple_24_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_24_2,대살림 지대,단풍숲 24_2,,,,Field,1/17/0,,,TRUE,,f_maple_24_2,f_maple_24_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_24_3,대살림 지대,단풍숲 24_3,,,,Field,3/17/0,,,TRUE,,f_maple_24_3,f_maple_24_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_25_1,대살림 지대,단풍숲 25_1,,,,Field,6/19/0,,,TRUE,,f_maple_25_1,f_maple_25_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_25_2,대살림 지대,단풍숲 25_2,,,,Field,5/18/0,,,TRUE,,f_maple_25_2,f_maple_25_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_maple_25_3,대살림 지대,단풍숲 25_3,,,,Field,4/17/0,,,TRUE,,f_maple_25_3,f_maple_25_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_25_4,대살림 지대,카타콤 25_4,,,,Dungeon,3/16/0,,,TRUE,,id_catacomb_25_4,id_catacomb_25_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_whitetrees_56_1,대살림 지대,흰나무 56_1,,,,Field,2/18/0,,,TRUE,,f_whitetrees_56_1,f_whitetrees_56_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_underfortress_30_1,칼리스 지방,대지의 요새 30_1,,,,Dungeon,9/16/0,,,TRUE,,d_underfortress_30_1,d_underfortress_30_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_underfortress_30_2,칼리스 지방,대지의 요새 30_2,,,,Dungeon,10/16/0,,,TRUE,,d_underfortress_30_2,d_underfortress_30_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_underfortress_30_3,칼리스 지방,대지의 요새 30_3,,,,Dungeon,10/17/0,,,TRUE,,d_underfortress_30_3,d_underfortress_30_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_flash_29_1,칼리스 지방,석화된 도시 29_1,,,,Field,9/15/0,,,TRUE,,f_flash_29_1,f_flash_29_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_32_1,로무바 성역,산호평원 32_1,,,,Field,10/11/0,,,TRUE,,f_coral_32_1,f_coral_32_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_32_2,로무바 성역,산호평원 32_2,,,,Field,10/12/0,,,TRUE,,f_coral_32_2,f_coral_32_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_orchard_32_3,로무바 성역,거대과일숲 32_3,,,,Field,10/13/0,,,TRUE,,f_orchard_32_3,f_orchard_32_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_orchard_32_4,로무바 성역,거대과일숲 32_4,,,,Field,10/14/0,,,TRUE,,f_orchard_32_4,f_orchard_32_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_orchard_34_1,로무바 성역,거대과일숲 34_1,,,,Field,8/12/0,,,TRUE,,f_orchard_34_1,f_orchard_34_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_orchard_34_2,로무바 성역,거대과일숲 34_2,,,,Field,9/12/0,,,TRUE,,f_orchard_34_2,f_orchard_34_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_orchard_34_3,로무바 성역,거대과일숲 34_3,,,,Field,9/13/0,,,TRUE,,f_orchard_34_3,f_orchard_34_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_siauliai_35_1,로무바 성역,샤울레이 35_1,,,,Field,9/10/0,,,TRUE,,f_siauliai_35_1,f_siauliai_35_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_35_2,로무바 성역,산호평원 35_2,,,,Field,10/10/0,,,TRUE,,f_coral_35_2,f_coral_35_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_abbey_35_3,로무바 성역,수도원 35_3,,,,Dungeon,9/9/0,,,TRUE,,d_abbey_35_3,d_abbey_35_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_abbey_35_4,로무바 성역,수도원 35_4,,,,Dungeon,9/8/0,,,TRUE,,d_abbey_35_4,d_abbey_35_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_38_1,페디미안 직할령,카타콤 38_1,,,,Dungeon,2/9/0,,,TRUE,,id_catacomb_38_1,id_catacomb_38_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id_catacomb_38_2,페디미안 직할령,카타콤 38_2,,,,Dungeon,2/8/0,,,TRUE,,id_catacomb_38_2,id_catacomb_38_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_54_1,페디미안 직할령,마족감옥 54_1,,,,Dungeon,1/8/0,,,TRUE,,d_velniasprison_54_1,d_velniasprison_54_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_44_1,키렌 지방,산호평원 44_1,,,,Field,10/6/0,,,TRUE,,f_coral_44_1,f_coral_44_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_44_2,키렌 지방,산호평원 44_2,,,,Field,9/6/0,,,TRUE,,f_coral_44_2,f_coral_44_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_coral_44_3,키렌 지방,산호평원 44_3,,,,Field,9/5/0,,,TRUE,,f_coral_44_3,f_coral_44_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_52_1,키렌 지방,종유동굴 52_1,,,,Dungeon,8/5/1,,,TRUE,,d_limestonecave_52_1,d_limestonecave_52_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_52_2,키렌 지방,종유동굴 52_2,,,,Dungeon,8/5/2,,,TRUE,,d_limestonecave_52_2,d_limestonecave_52_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_52_3,키렌 지방,종유동굴 52_3,,,,Dungeon,8/5/3,,,TRUE,,d_limestonecave_52_3,d_limestonecave_52_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_52_4,키렌 지방,종유동굴 52_4,,,,Dungeon,8/5/4,,,TRUE,,d_limestonecave_52_4,d_limestonecave_52_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_52_5,키렌 지방,종유동굴 52_5,,,,Dungeon,8/5/5,,,TRUE,,d_limestonecave_52_5,d_limestonecave_52_5,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_51_1,클라페다령,마족감옥 51_1,,,,Dungeon,2/5/1,,,TRUE,,d_velniasprison_51_1,d_velniasprison_51_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_51_2,클라페다령,마족감옥 51_2,,,,Dungeon,2/5/2,,,TRUE,,d_velniasprison_51_2,d_velniasprison_51_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_51_3,클라페다령,마족감옥 51_3,,,,Dungeon,2/5/3,,,TRUE,,d_velniasprison_51_3,d_velniasprison_51_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_51_4,클라페다령,마족감옥 51_4,,,,Dungeon,2/5/4,,,TRUE,,d_velniasprison_51_4,d_velniasprison_51_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_velniasprison_51_5,클라페다령,마족감옥 51_5,,,,Dungeon,2/5/5,,,TRUE,,d_velniasprison_51_5,d_velniasprison_51_5,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d_limestonecave_55_1,키렌 지방,종유동굴 55_1,,,,Dungeon,10/4/0,,,TRUE,,d_limestonecave_55_1,d_limestonecave_55_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_42_1,키렌 지방,고사리숲 42_1,,,,Field,7/4/0,,,TRUE,,f_bracken_42_1,f_bracken_42_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_42_2,키렌 지방,고사리숲 42_2,,,,Field,8/4/0,,,TRUE,,f_bracken_42_2,f_bracken_42_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_43_1,키렌 지방,고사리숲 43_1,,,,Field,9/3/0,,,TRUE,,f_bracken_43_1,f_bracken_43_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_43_2,키렌 지방,고사리숲 43_2,,,,Field,9/4/0,,,TRUE,,f_bracken_43_2,f_bracken_43_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_43_3,키렌 지방,고사리숲 43_3,,,,Field,10/3/0,,,TRUE,,f_bracken_43_3,f_bracken_43_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_bracken_43_4,키렌 지방,고사리숲 43_4,,,,Field,10/2/0,,,TRUE,,f_bracken_43_4,f_bracken_43_4,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_farm_47_1,클라페다령,농장지대 47_1,,,,Field,2/4/0,,,TRUE,,f_farm_47_1,f_farm_47_1,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_farm_47_2,클라페다령,농장지대 47_2,,,,Field,1/4/0,,,TRUE,,f_farm_47_2,f_farm_47_2,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,32768,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_farm_47_3,클라페다령,농장지대 47_3,,,,Field,1/3/0,,,TRUE,,f_farm_47_3,f_farm_47_3,PARTYWAR,NO,YES,,,NO,YES,,YES,YES,,NO,NO,MON_ENTER_COMMON,,Etc_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
