ClassID,NormalDialog1_Level,NormalDialog2_Level,NormalDialog3_Level,NormalDialog4_Level,NormalDialog5_Level,NormalDialog6_Level,NormalDialog7_Level,NormalDialog8_Level,NormalDialog9_Level,NormalDialog10_Level,SD_LvUp1,SD_LvUp2,SD_LvUp3,SD_LvUp4,SD_LvUp5,ID_LvUp1,ID_LvUp2,ID_LvUp3,ID_LvUp4,ID_LvUp5,ClassName,CMM_Name,SelectDialog,IdleDialog,QuestName1,QuestName2,QuestName3,QuestName4,QuestName5,QuestName6,QuestName7,QuestName8,QuestName9,QuestName10,QuestName11,QuestName12,QuestName13,QuestName14,QuestName15,QuestName16,QuestName17,QuestName18,QuestName19,QuestName20,QuestName21,QuestName22,QuestName23,QuestName24,QuestName25,QuestName26,QuestName27,QuestName28,QuestName29,QuestName30,QuestName31,QuestName32,QuestName33,QuestName34,QuestName35,QuestName36,QuestName37,QuestName38,QuestName39,QuestName40,QuestName41,QuestName42,QuestName43,QuestName44,QuestName45,QuestName46,QuestName47,QuestName48,QuestName49,QuestName50,NormalDialog1,NormalBeforeDialog1,NormalDialog1_Condition,NormalDialog1_PrecheckScript,NormalDialog1_Quest,NormalDialog1_QuestState,NormalDialog2,NormalBeforeDialog2,NormalDialog2_Condition,NormalDialog2_PrecheckScript,NormalDialog2_Quest,NormalDialog2_QuestState,NormalDialog3,NormalBeforeDialog3,NormalDialog3_Condition,NormalDialog3_PrecheckScript,NormalDialog3_Quest,NormalDialog3_QuestState,NormalDialog4,NormalBeforeDialog4,NormalDialog4_Condition,NormalDialog4_PrecheckScript,NormalDialog4_Quest,NormalDialog4_QuestState,NormalDialog5,NormalBeforeDialog5,NormalDialog5_Condition,NormalDialog5_PrecheckScript,NormalDialog5_Quest,NormalDialog5_QuestState,NormalDialog6,NormalBeforeDialog6,NormalDialog6_Condition,NormalDialog6_PrecheckScript,NormalDialog6_Quest,NormalDialog6_QuestState,NormalDialog7,NormalBeforeDialog7,NormalDialog7_Condition,NormalDialog7_PrecheckScript,NormalDialog7_Quest,NormalDialog7_QuestState,NormalDialog8,NormalBeforeDialog8,NormalDialog8_Condition,NormalDialog8_PrecheckScript,NormalDialog8_Quest,NormalDialog8_QuestState,NormalDialog9,NormalBeforeDialog9,NormalDialog9_Condition,NormalDialog9_PrecheckScript,NormalDialog9_Quest,NormalDialog9_QuestState,NormalDialog10,NormalBeforeDialog10,NormalDialog10_Condition,NormalDialog10_PrecheckScript,NormalDialog10_Quest,NormalDialog10_QuestState,SD_QuestDialog1,SD_QuestName1,SD_QuestState1,SD_DialogCount1,SD_PrecheckScript1,SD_QuestDialog2,SD_QuestName2,SD_QuestState2,SD_DialogCount2,SD_PrecheckScript2,SD_QuestDialog3,SD_QuestName3,SD_QuestState3,SD_DialogCount3,SD_PrecheckScript3,SD_QuestDialog4,SD_QuestName4,SD_QuestState4,SD_DialogCount4,SD_PrecheckScript4,SD_QuestDialog5,SD_QuestName5,SD_QuestState5,SD_DialogCount5,SD_PrecheckScript5,ID_QuestDialog1,ID_QuestName1,ID_QuestState1,ID_DialogCount1,ID_PrecheckScript1,ID_QuestDialog2,ID_QuestName2,ID_QuestState2,ID_DialogCount2,ID_PrecheckScript2,ID_QuestDialog3,ID_QuestName3,ID_QuestState3,ID_DialogCount3,ID_PrecheckScript3,ID_QuestDialog4,ID_QuestName4,ID_QuestState4,ID_DialogCount4,ID_PrecheckScript4,ID_QuestDialog5,ID_QuestName5,ID_QuestState5,ID_DialogCount5,ID_PrecheckScript5
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_NECROMANCER3_1_NPC,JOB_NECROMANCER3_1_NPC,,,JOB_NECROMANCER3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_DRUID3_1_NPC,JOB_DRUID3_1_NPC,JOB_DRUID3_1_NPC_basic01,JOB_DRUID3_1_NPC_basic01,JOB_DRUID5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드루이드 특성 사용,JOB_DRUID3_1_NPC_basic01,AND,SCR_JOB_DRUID3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_DRUID3_1_NPC_BASIC02,,,,SCR_ELE_THAU_5_PRE,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_KLAIPE_TRIGGER,JOB_KLAIPE_TRIGGER,,,JOB_KRIVI3_1,JOB_PRIEST3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_CENTURION3_1_NPC,JOB_CENTURION3_1_NPC,,,JOB_CENTURION3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SADU3_1_NPC,JOB_SADU3_1_NPC,JOB_SADU3_1_NPC_BASIC01/JOB_SADU3_1_NPC_BASIC03,JOB_SADU3_1_NPC_BASIC01/JOB_SADU3_1_NPC_BASIC03,JOB_SADU3_1,JOB_SADU4_1,JOB_SADU5_1,FEDIMIAN_HQ_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,사두 특성 사용,JOB_SADU3_1_NPC_BASIC03,AND,SCR_JOB_SADU3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_SADU3_1_NPC_BASIC02,,,,SCR_ELE_THAU_5_PRE,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_WUGU3_1_NPC,무고사 마스터,JOB_WUGU3_1_NPC_BASIC01/JOB_WUGU3_1_NPC_BASIC02,JOB_WUGU3_1_NPC_BASIC01/JOB_WUGU3_1_NPC_BASIC02,JOB_WUGU3_1,JOB_WUGU4_1,JOB_WUGU5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무고사 특성 사용,JOB_WUGU3_1_NPC_BASIC01,AND,SCR_JOB_WUGU3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_RODELERO3_1_NPC,JOB_RODELERO3_1_NPC,JOB_RODELERO3_1_NPC_BASIC01/JOB_RODELERO3_1_NPC_BASIC03,JOB_RODELERO3_1_NPC_BASIC01/JOB_RODELERO3_1_NPC_BASIC03,JOB_RODELERO3_1,JOB_RODELERO4_1,JOB_ARCHER3_2,JOB_ARCHER3_1,JOB_RODELERO5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,로델레로 특성 사용,JOB_RODELERO3_1_NPC_BASIC01,AND,SCR_JOB_RODELERO3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_RODELERO3_1_NPC_BASIC02,,,,SCR_ELE_THAU_5_PRE,,,,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SQUIRE3_1_NPC,스콰이어 마스터,JOB_SQUIRE3_1_NPC_BASIC01/JOB_SQUIRE3_1_NPC_BASIC03,JOB_SQUIRE3_1_NPC_BASIC01/JOB_SQUIRE3_1_NPC_BASIC03,JOB_SQUIRE3_1,JOB_RANGER3_1,JOB_SQUIRE4_1,JOB_SQUIRE5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,스콰이어 특성 사용,JOB_SQUIRE3_1_NPC_BASIC01,AND,SCR_JOB_SQUIRE3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_SQUIRE3_1_NPC_BASIC02,,,,SCR_ELE_THAU_5_PRE,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_THAUMATURGE3_1_NPC,쏘마터지 마스터,JOB_THAUMATURGE3_1_NPC_BASIC01/JOB_THAUMATURGE3_1_NPC_BASIC02,JOB_THAUMATURGE3_1_NPC_BASIC01/JOB_THAUMATURGE3_1_NPC_BASIC02,JOB_THAUMATURGE3_1,JOB_THAUMATURGE4_1,JOB_THAUMATURGE5_1,FIRETOWER_45_HQ_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,쏘마터지 특성 사용,JOB_THAUMATURGE3_1_NPC_BASIC01,AND,SCR_JOB_THAUMATURGE3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_WARLOCK3_1_NPC,워록 마스터,JOB_WARLOCK3_1_NPC_BASIC01/JOB_WARLOCK3_1_NPC_BASIC03,JOB_WARLOCK3_1_NPC_BASIC01/JOB_WARLOCK3_1_NPC_BASIC03,JOB_WARLOCK3_1,JOB_RANGER3_1,JOB_RANGER3_2,JOB_WARLOCK4_1,JOB_WARLOCK5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,엘레멘탈리스트 특성 사용,JOB_WARLOCK3_1_NPC_BASIC01,AND,SCR_JOB_WARLOCK3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOB_WARLOCK3_1_NPC_BASIC02,,,,SCR_ELE_THAU_5_PRE_WA,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_SCOUT3_1_NPC,스카우트 마스터,JOB_SCOUT3_1_NPC_BASIC01/JOB_SCOUT3_1_NPC_BASIC02,JOB_SCOUT3_1_NPC_BASIC01/JOB_SCOUT3_1_NPC_BASIC02,JOB_SCOUT3_1,JOB_SCOUT4_1,JOB_SCOUT5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,스카우트 특성 사용,JOB_SCOUT3_1_NPC_BASIC01,AND,SCR_JOB_SCOUT3_1_NPC_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOB_PALADIN3_1_TRIGGER,JOB_PALADIN3_1_TRIGGER,,,JOB_PALADIN3_1,JOB_CATAPHRACT3_1,JOB_HIGHLANDER3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASTER_CATAPHRACT,MASTER_CATAPHRACT,MASTER_CATAPHRACT_normal,MASTER_CATAPHRACT_normal,JOB_CATAPHRACT3_1,JOB_CATAPHRACT4_1,JOB_CATAPHRACT5_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,캐터프랙트,MASTER_CATAPHRACT_normal,AND,SCR_MASTER_CATAPHRACT_NORMAL_1_PRE,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_MANAGER,아라스,SIAUL_EAST_MANAGER_basic1,SIAUL_EAST_MANAGER_basic1,SIAUL_EAST_RECLAIM1,SIAUL_EAST_REQUEST1,SIAUL_EAST_REQUEST3,SIAUL_EAST_REQUEST7,SIAUL_EAST_CAMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,SIAUL_EAST_MANAGER_basic1,SIAUL_EAST_REQUEST1,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,SIAUL_EAST_MANAGER_basic1,SIAUL_EAST_REQUEST1,COMPLETE,,,SIAUL_EAST_MANAGER_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_CAMP4,SIAUL_EAST_CAMP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_RECLAIM1,SIAUL_EAST_RECLAIM1,,,SIAUL_EAST_RECLAIM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_RECLAIM3,SIAUL_EAST_RECLAIM3,,,SIAUL_EAST_RECLAIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SUPPLY_MANAGER,SIAUL_EAST_SUPPLY_MANAGER,SIAUL_EAST_SUPPLY_MANAGER_basic1,SIAUL_EAST_SUPPLY_MANAGER_basic1,ACT2_DISS1,SIAUL_EAST_RECLAIM6,SIAUL_EAST_RECLAIM7,ACT2_DISS1_2_BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_RECLAIM7,SIAUL_EAST_RECLAIM7,,,SIAUL_EAST_RECLAIM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_REQUEST2,SIAUL_EAST_REQUEST2,,,SIAUL_EAST_REQUEST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_REQUEST3,SIAUL_EAST_REQUEST3,,,SIAUL_EAST_REQUEST3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SOLDIER8,SIAUL_EAST_SOLDIER8,SIAUL_EAST_SOLDIER8_basic1,SIAUL_EAST_SOLDIER8_basic1,SIAUL_EAST_REQUEST6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIAUL_EAST_SOLDIER8_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_REQUEST6,SIAUL_EAST_REQUEST6,,,SIAUL_EAST_REQUEST6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_ALCHEMIST,수정광산 3층 연금술사,MINE_3_ALCHEMIST_basic1,MINE_3_ALCHEMIST_basic1,MINE_3_RESQUE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,MINE_3_ALCHEMIST_basic2,MINE_3_RESQUE1,POSSIBLE,,,,,,,,,,,,,,,,,,,,,,,MINE_3_ALCHEMIST_basic2,MINE_3_RESQUE1,POSSIBLE,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_RESQUE1,MINE_3_RESQUE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_RESQUE2,MINE_3_RESQUE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_RESQUE3,MINE_3_RESQUE3,,,MINE_3_RESQUE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_RESIENT1,MINE_3_RESIENT1,MINE_3_RESIENT1_BASIC01/MINE_3_RESIENT1_BASIC02,MINE_3_RESIENT1_BASIC01/MINE_3_RESIENT1_BASIC02,MINE_3_RESQUE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_BOSS,MINE_3_BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_BUBE,SIAUL_EAST_BUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINE_3_DEFENCE1,MINE_3_DEFENCE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SUPPLY_MANAGER2,SIAUL_EAST_SUPPLY_MANAGER2,SIAUL_EAST_SUPPLY_MANAGER2_basic1,SIAUL_EAST_SUPPLY_MANAGER2_basic1,SIAUL_EAST_REQUEST1,SIAUL_EAST_REQUEST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIAUL_EAST_SUPPLY_MANAGER2_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SOLDIER9,SIAUL_EAST_SOLDIER9,,SIAUL_EAST_SOLDIER9_BASIC02,SIAUL_EAST_RECLAIM2,SIAUL_EAST_RECLAIM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SOLDIER5,SIAUL_EAST_SOLDIER5,SIAUL_EAST_SOLDIER5_BASIC02,SIAUL_EAST_SOLDIER5_BASIC02,SIAUL_EAST_REQUEST4,SIAUL_EAST_REQUEST5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,SIAUL_EAST_SOLDIER5_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,,SIAUL_EAST_SOLDIER5_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIAUL_EAST_SOLDIER10,샤울레이 동쪽 숲 전초기지 경계병,SIAUL_EAST_SOLDIER10_basic1,SIAUL_EAST_SOLDIER10_basic1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIAUL_EAST_SOLDIER10_BASIC01,SIAUL_EAST_REQUEST6,COMPLETE,,,,,,,,,,,,,,,,,,,,,,
