ClassID,Level,STR_Rate,CON_Rate,MNA_Rate,DEX_Rate,EXP_Rate,JEXP_Rate,Blockable,HPCount,SuperDropRegenRatio,Hardness_ATK,Hardness_DEF,Scale,BaseOffset,WlkMSPD,RunMSPD,FIXMSPD_BM,SecPerAngle,GuardImpactTime,FixedAttack,FixedDefence,FixedLife,ATKValue,ATKRange,DEFValue,CustomResist,CustomLife,MultipleLife,MultipleATKR,MonSR,MonSDR,AriesDEF,SlashDEF,StrikeDEF,ResFire,ResIce,ResPoison,BLOCK,PARRY,CustomEXP,CustomJobEXP,HitRng,SearchRange,AniASPD,NumOfAttack,HitTime1,HitTime2,HitTime3,BornTime,DeadTime,DyingTime,MinR,MaxR,ForceVel,SplRange,SplLimit,SplDam,BuffFreq,Ratio,PreDelay,LifeTime,KDArmor,Range,AppTime,HitRadius,Mass,Hit,RHP,KP,Hits,KDownPower,KDownVAngle,Stat,ACC,CRASH,KDRank,TargetMark,TargetWindow,Hide,ShowBaseInfoUI,DialogRotate,DialogChaseDist,QuestCount1,QuestCount2,QuestCount3,QuestCount4,NumArg1,NumArg2,NumArg3,NumArg4,UseAiOutOfPC,MaxHate,MonDmgRate,ShieldRate,HitDelayFix,SurroundSize,SurroundRate,CantGenRange,ClassName,Name,SET,SET_ANI,INT_Rate,UniqueName,EquipDropType,DropItemList,SkillType,JobName,RingCommand,Tactics,SimpleAI,BTree,Journal,StatType,BornScript,HeadIcon,Icon,MinimapIcon,TooltipType,TargetIcon,ModelType,BoneScale,AttachEffectIndex,DeadEffect,Attribute,AttackType,HitType,HitProof,HitValue,DialogCursor,Faction,GroupName,Feature1,Feature2,OnCheat,MonRank,Grade,BornAni,RaceType,MoveType,SpecialDefType,SpecialAtkType,ImmuneDebuff,ImmuneBuff_BM,JobType,Race1,Race2,Race3,LayerType,WpnType,BlowSoundType,DefSoundType,BlkSoundType,AtkType,ClassType,SplType,Buff,DefType,DefValue,BlkType,Rotate,OBB,Obstacle,OBBSize,Interactive,Hittable,DropItemIndex,KdDead,HoldProof,PrevTMName,TMName,NextTMName,PrevTSName,TSName,NextTSName,IdleScript,ActiveSpawn,Enter,Leave,Dialog,Occupation,ViewInvi,SizeFont,Size,QuestName,OnlyPCCheck,StrArg1,StrArg2,NpcMark,TargetMsg,UseTitle,AlwaysTitle,Ridable,OBBCheck,WeaponMaterial,ArmorMaterial,ResistType,WeakType,MergeTable1,MergeClass1,MergeTable2,MergeClass2,Icon_Wiki,Desc,HateMark
30208,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pyromancer,파이로맨서 마스터,npc_pyromancer,npc_pyromancer,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_wizard,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
30720,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peltasta,펠타스타 마스터,npc_peltasta,npc_peltasta,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_master,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
31232,0,0,0,0,0,0,0,0,0,0,0,0,10486,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,highlander,하이랜더 마스터,npc_highlander,npc_highlander,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_man_master,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
31744,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hiddennpc_Godness,여신상,Hiddennpc,warpspot,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_goddess,CreateMon,,3D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,NO,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
32768,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCO_M,남십자 기사단 장교남,npc_los_officer_m,npc_los_officer_m,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Officer_M,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
33280,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCO_M_Move,남십자 기사단 장교,npc_los_officer_m,npc_los_officer_m,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Officer_M,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
34304,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCO_F,남십자 기사단 장교녀,npc_los_officer_f,npc_los_officer_f,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Officer_F,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
36864,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenTrigger,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_FLAMESEED,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
37376,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenTrigger2,,invisible,invisible,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
37888,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenTrigger3,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,YES,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
38400,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCS_M1,경비병,npc_los_soldier_m,npc_los_soldier_m,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Soldier_M1,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
38912,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenWall_100_200_500,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,100;200;500,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
39424,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenWall_10_100_500,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,10;100;500,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
39936,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenWall_40_50_100,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,40;50;100,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
40448,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenWall_30_30_30,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,30;30;30,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
40960,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HiddenWall_2_20_40,,warpspot_3,warpspot_3,5,,,,HiddenTrigger,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,2;20;40,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
41984,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WarpSpot,WarpSpot,warpspot,warpspot,5,,,,WarpSpot,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_portal,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
42496,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HealSpot,,warpspot,warpspot,5,,,,WarpSpot,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
43008,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WarpSpot_2,WarpSpot,warpspot_2,warpspot_2,5,,,,WarpSpot,,,MON_DUMMY,,,,,,,ui_CreateMonster,minimap_portal,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
43520,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCS_M2,경비병,npc_los_soldier_m2,npc_los_soldier_m2,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Soldier_M2,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
48640,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCS_F,경비병,npc_los_soldier_f,npc_los_soldier_f,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_SC_Soldier_F,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
49152,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laudrup,민병대장 라우드룹,npc_los_loudrup,npc_los_loudrup,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_Loudrup,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
49664,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danske,홀게르 단스케,npc_los_danske,npc_los_danske,5,,,,,,General,MON_DUMMY,,,,,,npc_icon_s_Holger Danske,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
50176,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zenora,여관주인 제노라,npc_los_zenora,npc_los_zenora,5,,,,,여관주인,General,MON_DUMMY,,,,,,npc_icon_s_Zenora,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
50688,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akalabeth,무기상인 아칼라베스,akalabeth,akalabeth,5,,,,,무기상인,General,MON_DUMMY,,,,,,npc_icon_s_Akalabeth,ui_CreateMonster,minimap_man_arms,CreateMon,,2D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,20;10;45,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,I_armor_npc_mark,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
